,Unnamed: 0,id,title,type,description,release_year,age_certification,runtime,genres,production_countries,seasons,imdb_id,imdb_score,imdb_votes,tmdb_popularity,tmdb_score,prop_female
386,819,tm161632,Tom Papa: Live in New York City,MOVIE,"From the Union Square Theater in New York City, veteran comic Tom Papa discusses a variety of topics, ranging from living with the worst roommates in the world to the difficulties of keeping up with rapidly changing technology.",2011,,57,['comedy'],['US'],,tt1910649,7.2,501.0,2.414,6.1,0.0
395,840,tm140389,Paddington,MOVIE,"A young Peruvian bear travels to London in search of a new home. Finding himself lost and alone at Paddington Station, he meets the kindly Brown family.",2014,PG,95,"['comedy', 'family', 'fantasy', 'animation', 'european']","['US', 'FR', 'GB']",,tt1109624,7.2,113735.0,34.868,7.1,0.3283582089552239
402,848,tm145655,St. Vincent,MOVIE,"A young boy whose parents just divorced finds an unlikely friend and mentor in the misanthropic, bawdy, hedonistic, war veteran who lives next door.",2014,PG-13,102,"['comedy', 'drama']",['US'],,tt2170593,7.2,102820.0,18.905,7.1,0.46
405,851,tm134967,How to Train Your Dragon 2,MOVIE,"Five years have passed since Hiccup and Toothless united the dragons and Vikings of Berk. Now, they spend their time charting unmapped territories. During one of their adventures, the pair discover a secret cave that houses hundreds of wild dragons -- and a mysterious dragon rider who turns out to be Hiccup's mother, Valka. Hiccup and Toothless then find themselves at the center of a battle to protect Berk from a power-hungry warrior named Drago.",2014,PG,102,"['action', 'animation', 'comedy', 'family', 'fantasy']",['US'],,tt1646971,7.8,330975.0,134.7,7.67,0.21052631578947367
409,855,tm143227,Begin Again,MOVIE,"Gretta, a budding songwriter, finds herself alone after her boyfriend Dave ditches her. Her life gains purpose when Dan, a record label executive, notices her talent.",2013,R,104,"['drama', 'comedy', 'music', 'romance']",['US'],,tt1980929,7.4,155249.0,15.514,7.254,0.32653061224489793
411,857,ts14583,BoJack Horseman,SHOW,"Meet the most beloved sitcom horse of the 90s - 20 years later. BoJack Horseman was the star of the hit TV show ""Horsin' Around,"" but today he's washed up, living in Hollywood, complaining about everything, and wearing colorful sweaters.",2014,TV-MA,26,"['comedy', 'drama', 'animation']",['US'],6.0,tt3398228,8.8,148127.0,92.956,8.6,0.2
416,862,tm163686,Blue Jasmine,MOVIE,"After experiencing a traumatic misfortune, Jasmine French, a wealthy woman from New York, moves to San Francisco to live with her foster sister Ginger and the firm purpose of getting a new life, but she will be haunted by anxiety and memories of the past.",2013,PG-13,99,"['drama', 'comedy', 'european']",['US'],,tt2334873,7.3,201749.0,11.254,7.0,0.391304347826087
417,863,ts21367,Jane the Virgin,SHOW,"A comedy-drama following a chaste young woman who is accidentally impregnated via artificial insemination as she struggles to inform her devoutly religious family and make the right choices concerning the child. Based on the telenovela ""Juana la virgen.""",2014,TV-14,42,"['drama', 'comedy']",['US'],5.0,tt3566726,7.8,46286.0,62.316,7.952000000000001,0.3333333333333333
418,864,ts20108,Henry Danger,SHOW,"When 13-year-old Henry Hart lands a job as Danger, the sidekick-in-training to superhero Captain Man, he must learn to navigate a double life balancing the challenges of 8th grade with the crazy adventures of a real-life crime fighter!",2014,TV-G,24,"['comedy', 'family', 'action', 'scifi', 'thriller', 'drama']",['US'],5.0,tt3596174,5.6,5450.0,103.628,8.3,0.5
421,867,tm151764,Barefoot,MOVIE,"The ""black sheep"" son of a wealthy family meets a young psychiatric patient who's been raised in isolation her entire life. He takes the naive young woman home for his brother's wedding an improbable romance blooms, as she impresses everyone with her genuine, simple charms.",2014,PG-13,90,"['romance', 'comedy', 'drama']",['US'],,tt2355495,6.6,24167.0,9.2,6.6,0.425531914893617
422,868,ts20823,Orange Is the New Black,SHOW,"A crime she committed in her youthful past sends Piper Chapman to a women's prison, where she trades her comfortable New York life for one of unexpected camaraderie and conflict in an eccentric group of fellow inmates.",2013,TV-MA,59,"['drama', 'comedy', 'crime']",['US'],7.0,tt2372162,8.1,298009.0,87.316,7.7,0.3157894736842105
424,870,ts32218,The Thundermans,SHOW,"Meet The Thundermans, a typical suburban family that happens to have astounding superpowers. At the center of the action are the 14-year-old Thunderman twins, who share the same bathroom, the same school, and the same annoying little siblings. Their only difference? The sister is a super student with a super sunny disposition who super looks forward to being a superhero someday, and her twin brother is a super villain.",2013,TV-G,24,"['action', 'scifi', 'family', 'comedy', 'drama']",['US'],4.0,tt2712516,5.6,5525.0,44.482,8.1,0.3333333333333333
426,873,ts20791,Z Nation,SHOW,"Three years after the zombie virus has gutted the country, a team of everyday heroes must transport the only known survivor of the plague from New York to California, where the last functioning viral lab waits for his blood.",2014,TV-14,43,"['action', 'comedy', 'drama', 'horror', 'romance', 'scifi']",['US'],5.0,tt3843168,6.6,36415.0,66.41199999999999,7.2,0.3
429,876,tm161282,Penguins of Madagascar,MOVIE,"Skipper, Kowalski, Rico and Private join forces with undercover organization The North Wind to stop the villainous Dr. Octavius Brine from destroying the world as we know it.",2014,PG,92,"['family', 'animation', 'action', 'comedy', 'scifi']",['US'],,tt1911658,6.6,89930.0,92.315,6.505,0.2972972972972973
433,880,tm178712,Scary Movie 5,MOVIE,"Home with their newly-formed family, happy parents Dan and Jody are haunted by sinister, paranormal activities. Determined to expel the insidious force, they install security cameras and discover their family is being stalked by an evil dead demon.",2013,PG-13,89,"['comedy', 'horror']",['US'],,tt0795461,3.5,71405.0,122.985,4.8,0.43243243243243246
435,883,tm187279,Philomena,MOVIE,"A woman searches for her adult son, who was taken away from her decades ago when she was forced to live in a convent.",2013,PG-13,97,"['drama', 'comedy', 'european']",['GB'],,tt2431286,7.6,99647.0,9.752,7.4,0.425
439,888,ts32060,Sam & Cat,SHOW,"Sam Puckett is loud, independent, and tough as nails, while Cat Valentine is sweet as pie and super flighty. But that doesn't stop this unlikely pair from becoming best buds and roomies!

Together, they're a power duo with a love for fun and adventure -- it's just too bad that it doesn't come cheap. Burgers at their favorite robot restaurant Bots don't grow on trees, after all. A booming out-of-home babysitting business quickly becomes the answer to their empty-pocket problems, but also an extra reason for countless wacky adventures to come!",2013,TV-G,24,"['comedy', 'drama', 'family']",['US'],1.0,tt2487090,5.6,9744.0,29.349,7.9,0.3333333333333333
441,890,tm187979,Cloudy with a Chance of Meatballs 2,MOVIE,"After the disastrous food storm in the first film, Flint and his friends are forced to leave the town. Flint accepts the invitation from his idol Chester V to join The Live Corp Company, which has been tasked to clean the island, and where the best inventors in the world create technologies for the betterment of mankind. When Flint discovers that his machine still operates and now creates mutant food beasts like living pickles, hungry tacodiles, shrimpanzees and apple pie-thons, he and his friends must return to save the world.",2013,PG,95,"['animation', 'scifi', 'drama', 'comedy', 'family', 'fantasy']",['US'],,tt1985966,6.3,102071.0,64.17,6.443,0.4857142857142857
442,892,ts2727,Derek,SHOW,Derek is a loyal nursing home caretaker who sees only the good in his quirky co-workers as they struggle against prejudice and shrinking budgets to care for their elderly residents.,2013,TV-MA,27,"['drama', 'comedy', 'european']",['GB'],3.0,tt2616280,8.1,32622.0,9.295,7.4,0.3
443,893,ts20790,Young & Hungry,SHOW,"Two worlds collide when Josh, a wealthy young tech entrepreneur, meets Gabi, a feisty young food blogger, looking to be his personal chef. Gabi is desperate for the job and must prove herself, mostly to Josh's aide, who prefers a famous chef for the job. When Josh enlists Gabi to prepare a romantic meal for him and his girlfriend, the dinner goes awry and Gabi finds herself in a very awkward position. With the help of her best friend Sofia and Josh's housekeeper, Gabi turns a difficult situation into an opportunity for employment and maybe even love. Gabi gets some much needed help and advice from Josh’s assistant and his housekeeper.",2014,TV-14,21,"['comedy', 'drama', 'romance']",['US'],5.0,tt2084712,7.3,15780.0,21.126,6.8,0.4
444,894,tm161029,Mr. Peabody & Sherman,MOVIE,"A young boy and his dog, who happens to have a genius-level IQ, spring into action when their time-machine is stolen and moments in history begin to be changed.",2014,PG,92,"['action', 'family', 'animation', 'romance', 'comedy', 'fantasy', 'history', 'scifi']",['US'],,tt0864835,6.8,69669.0,37.533,6.7,0.3114754098360656
446,897,ts35570,Lovesick,SHOW,"After finding out he has an STI, Dylan must get back in touch with every girl he has ever had sex with to let them know the bad news.",2014,TV-MA,25,"['comedy', 'european']",['GB'],3.0,tt4051832,8.0,19899.0,12.802,7.5,0.3333333333333333
447,898,tm237143,Shrek the Musical,MOVIE,Shrek The Musical is a musical with music by Jeanine Tesori and book and lyrics by David Lindsay-Abaire. It is based on the 2001 DreamWorks Animation's film Shrek and William Steig's 1990 book Shrek! It was nominated for 8 Tony Awards including Best Musical.,2013,PG-13,130,"['music', 'comedy', 'fantasy', 'family']",['US'],,tt3070936,6.9,3695.0,14.341,7.2,0.13333333333333333
451,906,ts22383,Rabbids Invasion,SHOW,The Rabbids are back in their new tv show. The rabbids discovers new things and learn what they do. But that they don't know is that they are curious.,2013,TV-Y7,10,"['animation', 'comedy', 'family', 'european']","['FR', 'US']",4.0,tt3105674,5.4,1930.0,11.398,6.0,0.25
452,908,ts36836,Zach Stone Is Gonna Be Famous,SHOW,"Zach hires a camera crew to film him throughout his daily life as a part of his quest to become an over-night celebrity - even though he possesses no real talent. From Zach's attempts to become a celebrity chef or a ring-tone recording artist to purposefully going missing, he'll try any avenue to get noticed and stop at nothing until he reaches fame.",2013,TV-PG,20,['comedy'],['US'],1.0,tt1748277,8.3,3744.0,3.795,8.5,0.18181818181818182
455,913,tm136601,Walk of Shame,MOVIE,"A reporter's dream of becoming a news anchor is compromised after a one-night stand leaves her stranded in downtown L.A. without a phone, car, ID or money - and only 8 hours to make it to the most important job interview of her life.",2014,R,95,['comedy'],['US'],,tt2463288,6.0,54465.0,23.897,5.9,0.36619718309859156
457,915,tm166628,The Smurfs 2,MOVIE,"The evil wizard Gargamel creates a couple of mischievous Smurf-like creatures called the Naughties that he hopes will let him harness the all-powerful, magical Smurf-essence. But when he discovers that only a real Smurf can give him what he wants, and only a secret spell that Smurfette knows can turn the Naughties into real Smurfs, Gargamel kidnaps Smurfette and brings her to Paris, where he has been winning the adoration of millions as the world¹s greatest sorcerer. It's up to Papa, Clumsy, Grouchy, and Vanity to return to our world, reunite with their human friends Patrick and Grace Winslow, and rescue her! Will Smurfette, who has always felt different from the other Smurfs, find a new connection with the Naughties Vexy and Hackus or will the Smurfs convince her that their love for her is True Blue?",2013,PG,105,"['comedy', 'animation', 'fantasy', 'family']",['US'],,tt2017020,5.3,42011.0,32.819,5.8,0.38181818181818183
459,917,ts20883,"Nicky, Ricky, Dicky & Dawn",SHOW,The story of a 10-year-old girl Dawn Haley whose sibling rivalry with her three brothers is heightened by the fact that they are quadruplets.,2014,TV-G,23,"['family', 'comedy']",['US'],4.0,tt3596176,5.1,2642.0,27.683000000000003,7.3,0.2
461,920,ts11794,The Cat in the Hat Knows a Lot About That!,SHOW,"The Cat in the Hat is back -- and this time, he's teaching Sally and her brother, Nick, some awfully nifty things to think about!",2013,TV-Y,19,"['animation', 'family', 'fantasy', 'scifi', 'comedy']","['CA', 'US', 'GB']",3.0,tt1699440,6.4,634.0,5.109,7.8,0.0
462,924,tm149038,Bill Burr: I'm Sorry You Feel That Way,MOVIE,"Fresh, unflinching and devastatingly honest, Bill Burr lets loose in this feature length comedy special. Burr shares his essential tips for surviving the zombie apocalypse, exposes how rom-coms ruin great sex and explains how too many childhood hugs may be the ultimate downfall of man.",2014,,80,"['comedy', 'documentation']",['US'],,tt3823690,8.3,8084.0,6.745,7.6,0.0
464,928,tm71148,Thanks for Sharing,MOVIE,A romantic comedy that brings together three disparate characters who are learning to face a challenging and often confusing world as they struggle together against a common demon—sex addiction.,2013,R,112,"['comedy', 'drama', 'romance']",['US'],,tt1932718,6.4,28396.0,9.986,5.9,0.4074074074074074
465,930,ts82979,Talking Tom and Friends,SHOW,"Armed with technological gear, great ideas and an unfailing sense of humour, Talking Tom and his friends are on a mission to reach stardom at all costs.",2014,TV-G,14,"['animation', 'comedy', 'drama', 'family', 'action', 'fantasy', 'european']",['US'],5.0,tt4648640,6.1,411.0,22.213,8.2,0.4
466,931,ts33590,The Haunted Hathaways,SHOW,"When Michelle Hathaway relocates to New Orleans to open a bakery with her daughters Taylor and Frankie, they quickly learn that life in the “Big Easy” is very different. Unbeknownst to them, their new home is already occupied by a ghost family comprised of jazz musician father Ray Preston and his sons Miles and Louie. After agreeing to live under one roof, they come to care about and rely on one another while driving each other crazy – just like any normal family would. Though leery at first, the Hathaways soon discover how much fun life can be when living with ghosts.",2013,TV-G,24,"['comedy', 'family', 'fantasy']",['US'],2.0,tt2535732,5.0,2538.0,17.079,7.1,0.16666666666666666
468,933,tm144046,Jackass Presents: Bad Grandpa .5,MOVIE,"Bad Grandpa .5 gives you a whole new perspective on the world of Irving Zisman with bonus scenes and pranks also featuring Spike Jonze as ""Gloria"" and Catherine Keener as Irving's wife ""Ellie"", plus a look at the evolution of Johnny Knoxville's naughty alter-ego, the makeup effects, and a behind-the-scenes peek at the idiocy it takes to make a hidden camera movie in public.",2013,PG-13,86,['comedy'],['US'],,tt3766424,6.3,,11.742,5.9,0.3076923076923077
469,935,tm171965,Mike Birbiglia: My Girlfriend's Boyfriend,MOVIE,"Mike Birbiglia shares a lifetime of romantic blunders and misunderstandings. On this painfully honest but hilarious journey, Birbiglia struggles to find reason in an area where it may be impossible to find: love.",2013,,75,"['comedy', 'documentation', 'romance']",['US'],,tt2937390,8.0,3331.0,3.358,7.5,0.5
473,939,ts58137,Pac-Man and the Ghostly Adventures,SHOW,The fate of PacWorld lies with Pac and his loyal crew as they protect the Power Berries from falling into the sinister hands of Betrayus and his evil army of baddies.,2013,TV-Y7,22,"['action', 'scifi', 'drama', 'animation', 'comedy', 'family', 'fantasy']","['CA', 'JP', 'US']",3.0,tt2392179,4.6,678.0,13.763,7.4,0.25
474,940,tm154797,The Nut Job,MOVIE,"Surly, a curmudgeon, independent squirrel is banished from his park and forced to survive in the city. Lucky for him, he stumbles on the one thing that may be able to save his life, and the rest of park community, as they gear up for winter - Maury's Nut Store.",2014,PG,85,"['comedy', 'crime', 'family', 'animation']","['CA', 'KR']",,tt1821658,5.7,28484.0,20.859,5.7,0.35
475,942,ts10206,Ever After High,SHOW,"The students of all the fairytale characters attend Ever After High, where they are either Royals (students who want to follow in their parent's footsteps) or Rebels (students who wish to write their own destiny).",2013,TV-Y7,29,"['action', 'animation', 'comedy', 'drama', 'family', 'fantasy', 'music', 'romance']",['CA'],5.0,tt3312378,7.7,1184.0,28.659,7.8,0.0
477,948,tm152904,Tom Segura: Completely Normal,MOVIE,An original stand-up comedy special written and performed by comedian Tom Segura.,2014,,74,"['comedy', 'documentation']",['US'],,tt3500822,7.7,2663.0,3.08,7.2,0.0
479,950,tm143757,Search Party,MOVIE,Two oafs must rescue their stranded pal in Mexico.,2014,R,93,['comedy'],['US'],,tt2758904,5.6,7840.0,7.1160000000000005,5.4,0.4142857142857143
480,951,ts35628,Some Assembly Required,SHOW,"When fourteen-year-old Jarvis Raines gets a chemistry set from his Aunt Marlene for Christmas, he assumes it's just another boring gift. Boy is he wrong! The contents create a chemical reaction that destroys his houseso much for a Merry Christmas! After getting not even an apology from the manufacturer, Knickknack Toys, Jarvis takes them to court, wins, and ends up owning the company!",2014,TV-G,24,"['comedy', 'documentation', 'reality']",['CA'],4.0,tt2931868,8.5,22.0,12.121,6.8,0.2857142857142857
481,953,ts58010,VeggieTales in the House,SHOW,"Get ready to love your veggies! The beloved faith-based brand has a fresh new look as Bob the Tomato, Larry the Cucumber and all their Veggie friends venture off the countertop for the first time ever in an all-new television series, available exclusively on Netflix. Every episode also features a brand-new, upbeat silly song as the Veggie crew embarks on new adventures throughout their house. This loveable comedy stays true to the roots of the VeggieTales brand by seamlessly weaving in strong moral messages that will capture the hearts of Veggie lovers of all ages.",2014,TV-G,18,"['comedy', 'family', 'music', 'animation']",['US'],4.0,tt3692064,4.2,311.0,5.9529999999999985,5.5,0.0
483,960,ts36127,Turbo FAST,SHOW,"After Turbo the Snail's improbable win at the Indianapolis 500, the superfast racer finds his life forever changed after he returns from his victory tour. Namely, Tito, his human companion, has built Starlite City, a massive miniature city with an elaborate adjoining race track for Turbo and his fellow snails to live and race in. However, Turbo finds his new life no less hectic as he and his friends face new rivals of all varieties eager to take the champion on. Regardless of the danger, Turbo and his colleagues of the Fast Action Stunt Team are ready for the challenge.",2013,TV-PG,19,"['comedy', 'family', 'sport', 'scifi', 'animation', 'action']",['US'],3.0,tt3010520,6.3,613.0,7.35,8.7,0.0
484,962,ts3799,All Hail King Julien,SHOW,"King Julien is back and shaking his booty harder than ever! Discover the wild world of Madagascar as the king takes on the jungle’s craziest adventures in this comedy series. With his loyal sidekicks Maurice and Mort, they meet a whole new cast of colorful animals, including ambitious head of security Clover and the villainous Foosa. No one can stop this king from ruling with an iron fist...in the air...wavin' like he just doesn't care.",2014,TV-Y7,23,"['comedy', 'family', 'fantasy', 'animation', 'action']",['US'],5.0,tt3807022,7.0,2042.0,26.409,6.9,0.25
486,965,tm180643,Jinxed,MOVIE,"Meet the Murphys, a family with never ending bad luck. ""Anything that can go wrong, will go wrong,"" it's Murphy's law! Over a century ago a witch put a magical curse on their great-great grandfather and the whole family has been jinxed for generations! After Meg Murphy (played by Big Time Rush's Ciara Bravo) and her family's house is destroyed in yet another freak accident, the family moves into their grandfather's house in Harvest Hills. In a not-so-strange case of bad luck, Meg's nemesis Ivy is also spending the summer in town. But things start to look up, kind of, when Meg meets a local boy named Brett and he casts another spell on her, a love spell that is! With help from her brother Charlie, Meg more determined than ever, must break the hex on her catastrophically cursed family! Watch this doomed teen try for a normal existence in a world full of hijinks!",2013,G,70,"['comedy', 'family']","['CA', 'US']",,tt2934844,6.3,1488.0,6.357,6.7,0.375
487,966,tm139617,Dragons: Dawn Of The Dragon Racers,MOVIE,A hunt for a lost sheep turns into a competition between Hiccup and friends as they compete to become the first Dragon Racing champion of Berk.,2014,,26,"['fantasy', 'animation', 'family', 'action', 'comedy']",['US'],,,,,41.761,7.2,0.25
488,969,tm215339,Ralphie May: Imperfectly Yours,MOVIE,Standup in Las Vegas.,2013,,69,"['comedy', 'documentation']",['US'],,tt3219820,5.4,154.0,2.254,5.0,0.0
490,973,tm174289,Free Birds,MOVIE,Two turkeys from opposite sides of the tracks must put aside their differences and team up to travel back in time to change the course of history—and get turkey off the holiday menu for good.,2013,PG,91,"['animation', 'comedy', 'family', 'scifi']",['US'],,tt1621039,5.8,24140.0,17.211,5.9,0.42105263157894735
491,976,tm180802,LEGO Marvel Super Heroes: Maximum Overload,MOVIE,Villainous Loki is amassing an army to conquer Earth! His antics are keeping Spider-Man and S.H.I.E.L.D. busy as they tackle a host of bad guys.,2013,PG,20,"['action', 'animation', 'comedy']",['US'],,,,,10.788,6.2,0.0
492,979,tm199408,Monty Python: The Meaning of Live,MOVIE,"With unprecedented access, this program reveals the humour, chaos and passion that went into bringing the Flying Circus to the stage cumulating in the legendary One Down, Five To Go.",2014,,96,"['documentation', 'comedy']",['GB'],,tt4256544,7.6,598.0,1.714,7.4,0.0
494,981,tm148597,Monty Python: Live (Mostly),MOVIE,"Celebrate the last night of the Pythons on the big screen! - With John Cleese, Eric Idle, Terry Gilliam, Terry Jones and Michael Palin.",2014,R,138,"['documentation', 'comedy', 'music']",['GB'],,tt3872778,7.6,2623.0,3.875,7.1,0.07142857142857142
495,984,tm144021,LEGO DC Comics Super Heroes: Batman Be-Leaguered,MOVIE,"When Batman, claiming to be a loner, refuses to join the Justice League, he is drawn into working with them when they are kidnapped one-by-one and held prisoner by one of Batman's nemeses.",2014,,22,"['action', 'animation', 'family', 'comedy', 'scifi']",['US'],,tt4189294,6.5,1340.0,12.505999999999998,6.9,0.09090909090909091
496,990,tm149914,Jim Jefferies: Bare,MOVIE,"Smart, crude, and in-your-face, Australian comic/actor/equal-opportunity-offender Jim Jefferies is not for the faint of heart. Whether he is lampooning gun control, auditioning disabled actors, or over-sharing sexual experiences, the FXX ""Legit"" star proves nothing is out of bounds and even less, off limits. Filmed during the Boston run of his recent stand up tour.",2014,R,76,['comedy'],['US'],,tt3958494,8.0,5461.0,6.947,7.5,0.0
501,1019,tm151210,Jim Gaffigan: Obsessed,MOVIE,"Jim Gaffigan bursts back on the scene with this eagerly anticipated fourth comedy special. Dubbed the ""King of Clean Comedy"" by The Wall Street Journal, Jim's obsession with all things food comes to fruition on Obsessed as he tackles a cornucopia of new food topics from fruit to seafood to donuts. Get ready for 70 minutes of non-stop laughs at Jim's twisted-yet-enlightened observations on the seemingly mundane topics that have made him a fixture in the comedy world for audiences of all ages.",2014,,70,"['comedy', 'documentation']",['US'],,tt3481550,7.6,2244.0,3.499,7.2,0.0
502,1020,tm146657,Jeff Dunham: All Over the Map,MOVIE,"Jeff Dunham and his iconic creations, Achmed, Walter, Peanut, and Bubba J. have embarked on an unprecedented world tour through five continents, logging almost 100,000 miles and starring in arenas where few American comedians have dared to perform. Tell the wrong joke in Singapore or United Arab Emirates and risk being handcuffed before you ever leave the stage. Bring Achmed the Dead Terrorist on stage in Malaysia after a government warning forbidding his presence, and you may never leave Kuala Lumpur. While Dunham crafts pop culture references that can excite a local audience upon entering each country, Jeff shows that humor is truly universal. Most of the time.",2014,PG-13,41,['comedy'],"['IL', 'NO', 'ZA', 'AE', 'GB', 'IS', 'IE']",,tt4209802,7.1,854.0,1.5119999999999998,5.5,0.0
503,1023,tm175954,Aziz Ansari: Buried Alive,MOVIE,"Standup comedian Aziz Ansari (""Parks and Recreation"") headlines his third standup special, where he shares his uniquely hilarious perspective on fears of adulthood, babies, marriage, and more. Ansari's look at life on the cusp of 30 years old is smart, unfiltered, and hysterical.",2013,,79,"['comedy', 'documentation']",['US'],,tt2836450,7.2,3998.0,5.417000000000002,7.0,0.0
506,1028,tm155051,Trailer Park Boys - Live in F**kin' Dublin,MOVIE,The boys head to Ireland after winning a contest to see Rush but are arrested by immigration and must perform a community service puppet show.,2014,,81,['comedy'],['CA'],,tt3580052,6.2,1569.0,1.567,6.0,0.0
507,1031,tm182227,Marc Maron: Thinky Pain,MOVIE,"Marc Maron returns to his old stomping grounds for an intimate special in which he takes stock of himself. More than ever, Maron is raw and hilariously honest as he dissects his own neuroses and self-loathing while providing outrageous anecdotes from his personal life, in which he starts to realize the hurt isn't real, it's just ""Thinky Pain.""",2013,,90,['comedy'],['US'],,tt3004634,7.3,1892.0,2.675,7.2,0.4
509,1039,tm202914,My Own Man,MOVIE,"Rattled by the prospect of becoming a dad, a 40-year-old filmmaker begins to consider what ""manhood"" really means for him, prompting him to pursue an array of interests and reexamine his views -- which were shaped by his father.",2014,,82,"['documentation', 'drama', 'comedy', 'family']",['US'],,tt3356434,6.4,447.0,1.895,6.8,0.0
511,1054,tm155507,Chelsea Handler: Uganda Be Kidding Me Live,MOVIE,"A culmination of Chelsea Handler's stand-up comedy tour in support of her fourth New York Times #1 Bestseller, Uganda Be Kidding Me.",2014,,71,['comedy'],['US'],,tt4079776,5.8,1179.0,2.714,6.4,0.5
512,1056,tm152843,Swearnet: The Movie,MOVIE,"Fed up with being censored in their post-Trailer Park Boys lives, the out of work stars/world-renowned 'swearists', Mike Smith, Robb Wells and John Paul Tremblay decide to start their own uncensored network on the internet.",2014,R,112,['comedy'],['CA'],,tt2380564,6.0,2769.0,4.7780000000000005,5.4,0.125
516,1075,tm155014,Trailer Park Boys: Live at the North Pole,MOVIE,"Bubbles and the other boys get a letter from a TPB fan club president in Minneapolis, Minnesota to do a live show at the State Theatre for Christmas. Ricky goes along with it to make nice with Santa Jesus God after a rough-up the previous year, while Julian brings along Randy to sell 60/40 raffle tickets and make some money. Mr. Lahey sneaks along to spoil the boys' fun. A Netflix original production.",2014,,88,['comedy'],['CA'],,tt3596200,6.7,1114.0,2.061,7.0,0.0
518,1090,tm228574,Swearnet Live,MOVIE,"""Trailer Park Boys"" John Paul Tremblay, Robb Wells and Mike Smith host this foulmouthed live kick-off of their Web-based Swearnet network.",2014,,75,['comedy'],['CA'],,tt3599642,5.3,540.0,1.507,5.4,0.0
519,1094,tm158671,A Fairly Odd Summer,MOVIE,"Get ready for the oddest summer yet! Timmy Turner and his fairies are going on a summer vacation to Hawaii. But, unfortunately for Timmy, something tells us this won’t be a very relaxing holiday. With all the magic in Fairy World at stake and villains like Vicky , Foop and Crocker on his tail, there’s no way he’ll be able to enjoy himself…",2014,G,66,"['fantasy', 'comedy', 'family', 'animation']",['US'],,tt3149536,3.8,564.0,8.572000000000001,5.9,0.4375
520,1098,tm149541,D.L. Hughley: Clear,MOVIE,"Legendary comedian D.L. Hughley takes the stage at the Regency Ballroom in San Francisco for his new hilarious stand up special, Clear. In this uproarious performance, Hughley riffs on everything from the value of having nosy white neighbors to Colorado legalizing marijuana.",2014,,59,['comedy'],['US'],,tt3589494,6.8,253.0,2.854,6.6,0.0
523,1117,tm159701,Wyatt Cenac: Brooklyn,MOVIE,Standup special recorded at Union Hall in Brooklyn.,2014,,67,['comedy'],['US'],,tt4286560,6.3,231.0,1.806,6.2,0.5
524,1118,tm177376,Todd Glass Talks About Stuff,MOVIE,"In Todd Glass Talks About Stuff, Todd Glass talks about...stuff, covering infomercials, ranting about eating slowly, and bullying those who bullied him for being afraid of the dark. He opens up about his dyslexia, which caused him to say ""domestitated."" Some of Todd's best stories include going to a restaurant with a health rating of ""D"" with ""elicious"" scrawled after it, wanting to suck the goodness out of his dog, and discovering the things that poor people and rich people do.",2013,,46,['comedy'],['US'],,,,,1.801,,0.0
527,1124,ts21867,Schitt's Creek,SHOW,"Formerly filthy rich video store magnate Johnny Rose, his soap star wife Moira, and their two kids, über-hipster son David and socialite daughter Alexis, suddenly find themselves broke and forced to live in Schitt's Creek, a small depressing town they once bought as a joke.",2015,TV-14,22,['comedy'],['CA'],6.0,tt3526078,8.5,115758.0,25.254,7.6,0.3333333333333333
528,1125,ts41766,The Good Place,SHOW,"Eleanor Shellstrop, an ordinary woman who, through an extraordinary string of events, enters the afterlife where she comes to realize that she hasn't been a very good person. With the help of her wise afterlife mentor, she's determined to shed her old way of living and discover the awesome (or at least the pretty good) person within.",2016,TV-14,23,"['scifi', 'romance', 'comedy', 'drama', 'fantasy']",['US'],4.0,tt4955642,8.2,152884.0,33.793,8.0,0.5
532,1132,ts36885,Ash vs Evil Dead,SHOW,"Bruce Campbell reprises his role as Ash Williams, an aging lothario and chainsaw-handed monster hunter who’s spent the last three decades avoiding maturity, and the terrors of the Evil Dead. But when a Deadite plague threatens to destroy all of mankind, he’s forced to face his demons — both metaphorical and literal.",2015,TV-MA,30,"['action', 'scifi', 'comedy', 'horror', 'fantasy', 'thriller']",['US'],3.0,tt4189022,8.4,70087.0,30.426,7.7,0.2
535,1135,tm204163,War Dogs,MOVIE,"Based on the true story of two young men, David Packouz and Efraim Diveroli, who won a $300 million contract from the Pentagon to arm America's allies in Afghanistan.",2016,R,114,"['crime', 'war', 'comedy', 'drama']",['US'],,tt2005151,7.1,212032.0,32.374,6.9,0.3238095238095238
544,1147,ts35251,Grace and Frankie,SHOW,"Elegant, proper Grace and freewheeling, eccentric Frankie are a pair of frenemies whose lives are turned upside down - and permanently intertwined - when their husbands leave them for each other. Together, they must face starting over in their 70s in a 21st century world.",2015,TV-MA,29,"['drama', 'comedy']",['US'],7.0,tt3609352,8.2,51116.0,25.429,7.6,0.5
549,1154,tm140391,Pan,MOVIE,"Living a bleak existence at a London orphanage, 12-year-old Peter finds himself whisked away to the fantastical world of Neverland. Adventure awaits as he meets new friend James Hook and the warrior Tiger Lily. They must band together to save Neverland from the ruthless pirate Blackbeard. Along the way, the rebellious and mischievous boy discovers his true destiny, becoming the hero forever known as Peter Pan.",2015,PG,111,"['action', 'fantasy', 'family', 'comedy']","['US', 'GB']",,tt3332064,5.7,63788.0,24.494,6.0,0.23333333333333334
